lot_name,lot_address,daily_rates,monthly_rates,rate_simple,lot_url
 St James at Arlington,"10 St James Ave Boston, MA 02116, US ",1 Hour:  $15; 2 Hours:  $30; Daily Max:  $38; 1 Hour: Mon-Fri; In After 5pm $15; Max: Mon-Fri; In After 5pm $30; Max: Sat-Sun $38; ,Monthly:  $470-$675,$675.00,https://www.parkme.com/lot/80423
 The Back Bay Garage,"113 St James Ave Boston, MA 02116, US ",30 Min:  $12; 1 Hour:  $26; 2 Hours:  $38; Max: Out By 5am $43; Early Bird: In By 9am / Out Between 4pm-12am $28; 10 Min: Mon-Fri; 5pm-5am $5; 30 Min: Mon-Fri; 5pm-5am $8; Max: Mon-Fri; 5pm-5am $10; 1 Hour: Sat-Sun $12; 2 Hours: Sat-Sun $16; Max: Sat-Sun; Out By 5am $22; ,Monthly:  $140-$685,$685.00,https://www.parkme.com/lot/52875
 501 Boylston Garage,"84 Newbury St Boston, MA 02116, US ",30 Min:  $10; 1 Hour:  $19; 1.5 Hours:  $29; Daily Max:  $40; ,Monthly:  $140-$685,$685.00,https://www.parkme.com/lot/115710
 One Greenway,"99 Kneeland St Boston, MA 02111, US ",30 Min:  $8; 1 Hour:  $14; 1.5 Hours: Mon-Fri $20; 2 Hours: Mon-Fri $26; 2.5 Hours: Mon-Fri $31; 24 Hours:  $36; Mon-Fri: In Between 5am-9am / Out By 6pm $26; Evening: Mon-Fri; In After 5pm / Out By 5am $14; 12 Hours: Sat-Sun $14; ,Monthly:  $435-$720,$720.00,https://www.parkme.com/lot/232610
 181-183 N Washington St Garage,"181-183 N Washington St Boston, MA 02113, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/15282
 819 Beacon St Parking,"Maitland St Boston, MA 02215, US ",Event:  $20-$50; ,,—,https://www.parkme.com/lot/24417
 189-203 Ipswich Lot,"189-203 Ipswich St Boston, MA 02215, US ",Event:  $10-$55; ,Mon-Tue:  5am-10pm,—,https://www.parkme.com/lot/26178
 University Place,"45 University Rd Cambridge, MA 02138, US ",30 Min:  $6; 1 Hour:  $12; 1.5 Hours:  $16; 2 Hours:  $21; Max: Mon-Fri; In After 4pm / Out By 3am $14; Daily Max:  $31; Max: Sat-Sun; Out By 3am $14; 1 Hour: Mon-Fri; In By 4pm; With Validation $5; 5 Hour: Mon-Fri; In By 4pm; With Validation $14; Max: Mon-Fri; In By 4pm; With Validation $28; 1 Hour: Mon-Fri; In After 4pm / Out By 3am; With Validation $5; Max: Mon-Fri; In After 4pm / Out By 3am; With Validation $10; 1 Hour: Sat-Sun; Out By 3am; With Validation $5; Max: Sat-Sun; Out By 3am; With Validation $10; ,Monthly:  $205-$455,—,https://www.parkme.com/lot/53525
 Mandarin Oriental,"776 Boylston St Boston, MA 02199, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/80442
 Harvard Square,"1 Story St Cambridge, MA 02138, US ",Event:  $20; ,Mon-Sun:  6pm-12am,—,https://www.parkme.com/lot/187791
 Oishii Boston,"1166 Washington St Boston, MA 02118, US ",,Tue-Thu:  4:30pm-10pm,—,https://www.parkme.com/lot/188003
 132 Ipswich St Parking,"132 Ipswich St Boston, MA 02215, US ",Event:  $60; ,,—,https://www.parkme.com/lot/197403
 50 Milk St Garage,"50 Milk St Boston, MA 02109, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/197424
 Ristorante Villa Francesca,"150 Richmond St Boston, MA 02113, US ",,Mon-Sun:  5pm-2am,—,https://www.parkme.com/lot/211083
 94 Webster Ave Garage,"94 Webster Ave Somerville, MA 02143, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/213626
 Hotel Commonwealth,"500 Commonwealth Ave Boston, MA 02215, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/232612
 32 Vassar St Garage,"32 Vassar St Cambridge, MA 02139, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/311216
 Lot 5,"250 Rutherford Ave Boston, MA 02129, US ",,Mon-Sun:  6am-11pm,—,https://www.parkme.com/lot/333621
 Lot 3,"250 Rutherford Ave Boston, MA 02129, US ",,Mon-Sun:  6am-11pm,—,https://www.parkme.com/lot/346794
 Royal Sonesta Hotel,"40 Edwin H Land Blvd Cambridge, MA 02142, US ",1 Hour:  $10; 2 Hours:  $18; 3 Hours:  $26; 3 Hours: With Validation $15; 4 Hours:  $34; 24 Hours:  $42-$44; 1 Hour: Valet $20; 2 Hours: Valet $30; 3 Hours: Valet $38; 3 Hours: Valet; With Validation $22; 4 Hours: Valet $40; 24 Hours: Valet $45; ,Monthly:  $250,$250.00,https://www.parkme.com/lot/32204
 48 Bowdoin St Garage,"48 Bowdoin St Boston, MA 02108, US ",Visitors Only:  Free; ,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/24131
 Eliot Innovation School,"585 Commercial St Boston, MA 02109, US ",Visitors Only:  Free; ,Mon-Fri:  8:30am-3:10pm,—,https://www.parkme.com/lot/26151
 Carr Funeral Home,"220 Bunker Hill St Boston, MA 02129, US ",Visitors Only:  Free; ,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/26741
 552 Main St Parking,"552 Main St Boston, MA 02129, US ",Visitors Only:  Free; ,,—,https://www.parkme.com/lot/26780
 66 Canal St Parking,"157-159 Friend St Boston, MA 02114, US ",Visitors Only:  Free; ,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/26796
 295 Devonshire St Parking,"295 Devonshire St Boston, MA 02110, US ",Visitors Only:  Free; ,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/80330
 Josiah Quincy Upper School,"87 Fayette St Boston, MA 02116, US ",Visitors Only:  Free; ,Mon-Fri:  8:30am-3:30pm,—,https://www.parkme.com/lot/80345
 208 Beverly St Parking,"208 Beverly St Boston, MA 02114, US ",Visitors Only:  Free; ,,—,https://www.parkme.com/lot/80351
 State Police Boston Barracks,"463 Charles St Boston, MA 02114, US ",Visitors Only:  Free; ,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/80355
 Shriner's Hospital For Children,"51 Blossom St Boston, MA 02114, US ",Visitors Only:  Free; ,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/80357
 50 Herald St Garage,"990 Washington St Boston, MA 02118, US ",1 Hour: With Validation Free; ,Mon-Sun:  8am-8pm,—,https://www.parkme.com/lot/80361
 Liberty Mutual Insurance,"321 Stuart St Boston, MA 02116, US ",Visitors Only:  Free; ,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/80437
 40 Roland St Parking,"40 Roland St Boston, MA 02129, US ",Visitors Only:  Free; ,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/80502
 Bistro Du Midi,"272 Boylston St Boston, MA 02116, US ",Event:  $18; ,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/187673
 Boston Convention and Exhibition Center,"6 Claflin St Boston, MA 02210, US ",Visitors Only:  Free; ,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/321379
 Cambridge Friends School,"45 Sheridan St Cambridge, MA 02140, US ",Visitors Only:  Free; ,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/334234
 5 Middlesex Ave Parking,"35 Foley St Somerville, MA 02145, US ",Visitors Only:  Free; ,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/339153
